TOMBOUCTOU, MALI:16.7303:W3.0075
TESSALIT, MALI:20.2461:0.980833
BANJUL, GAMBIA:13.3378:W16.6519
FUERTEVENTURA, CANARY ISLANDS:28.4525:W13.8636
HIERRO, CANARY ISLANDS:27.8147:W17.8869
SANTA CRUZ DE LA PALMA, SPAIN:28.6264:W17.7556
GRAN CANARIA, CANARY ISLANDS:27.9317:W15.3864
LANZEROTE, CANARY ISLANDS:28.9453:W13.605
TENERIFE, CANARY ISLANDS:28.0444:W16.5722
TENERIFE, CANARY ISLANDS:28.4825:W16.3414
MELILLA, SPANISH NORTH AFRICA:35.2797:W2.95611
HASTINGS, SIERRA LEONE:8.39444:W13.1283
FREETOWN, SIERRA LEONE:8.61639:W13.1953
CUFAR, GUINEA BISSAU:11.2881:W15.1806
BISSAU, GUINEA BISSAU:11.8947:W15.6536
MONROVIA, LIBERIA:6.28889:W10.7586
MONROVIA, LIBERIA:6.23361:W10.3622
AGADIR, MOROCCO:30.3811:W9.54611
TAN TAN, MOROCCO:28.4481:W11.1611
FEZ, MOROCCO:33.9272:W4.97778
IFRANE, MOROCCO:33.5053:W5.15278
ER-RACHIDIA, MOROCCO:31.9489:W4.40056
MEKNES, MOROCCO:33.8789:W5.515
NADOR, MOROCCO:35.1533:W2.92
OUJDA, MOROCCO:34.7869:W1.92389
CASABLANCA, MOROCCO:33.5533:W7.66139
RABAT, MOROCCO:34.0514:W6.75139
SIDI IFINI, MOROCCO:29.3689:W10.18
ESSADOUIRA, MOROCCO:31.4039:W9.68472
CASABLANCA, MOROCCO:33.3678:W7.58778
MARRAKECH, MOROCCO:31.6067:W8.03611
KENTIRA, MOROCCO:34.2989:W6.59583
OUARZAZATE, MOROCCO:30.9389:W6.90917
AL HOCIEMA, MOROCCO:35.1769:W3.83944
TETOUAN, MOROCCO:35.5942:W5.32
TANGER, MOROCCO:35.7267:W5.91667
ZIGUINCHOR, SENEGAL:12.5556:W16.2817
KOLDA, SENEGAL:12.88:W14.9553
CAP SKIRING, SENEGAL:12.41:W16.7461
KAOLACK, SENEGAL:14.1467:W16.0511
DAKAR, SENEGAL:14.7394:W17.49
ST. LOUIS, SENEGAL:16.0497:W16.4611
BAKEL, SENEGAL:14.8472:W12.4681
KEDOUGOU, SENEGAL:12.5722:W12.2203
TAMBACOUNDA, SENEGAL:13.7367:W13.6531
AIOUN EL ATROUSS, MAURITANIA:16.7111:W9.63778
TIDJIKJA, MAURITANIA:18.5703:W11.4231
KIFFA, MAURITANIA:16.5897:W11.4061
NEMA, MAURITANIA:16.6219:W7.31444
KAEDI, MAURITANIA:16.1594:W13.5075
NOUAKSCHOTT, MAURITANIA:18.0978:W15.9478
SELIBABI, MAURITANIA:15.1794:W12.2072
ATAR, MAURITANIA:20.5067:W13.0431
NOUADHIBOU, MAURITANIA:20.9283:W17.0311
BIR MOGHREIN, MAURITANIA:25.2367:W11.5886
FIRA, GUINEA:10.3506:W13.5692
FARANAH, GUINEA:10.0356:W10.7697
LABE, GUINEA:11.3261:W12.2869
MACENTA, GUINEA:8.48111:W9.52583
N'ZEREKORE, GUINEA:7.80583:W8.70167
AMILCAR CABRAL, CAPE VERDE ISLANDS:16.7414:W22.9494
BOA VISTA, CAPE VERDE ISLANDS:16.1367:W22.8889
FRANCISCO MENDEZ, CAPE VERDE ISLANDS:14.9244:W23.4933
MAIO, CAPE VERDE ISLANDS:15.1558:W23.2136
SAO NOCOLAU ISLAND, CAPE VERDE ISLANDS:16.5883:W24.2844
SAO VICENTE ISLAND, CAPE VERDE ISLANDS:16.8339:W25.0567
ADDIS ABABA, ETHIOPIA:8.97694:38.8
ADDIS ABABA, ETHIOPIA:9.00361:38.7256
BAHAR DAR, ETHIOPIA:11.6081:37.3214
DIRE DAWA, ETHIOPIA:9.625:41.8542
GAMBELLA, ETHIOPIA:8.12833:34.5633
GONDAR, ETHIOPIA:12.5183:37.4322
DEBRE ZEIT, ETHIOPIA:8.71556:39.0081
JIMMA, ETHIOPIA:7.66583:36.8164
LALIBELLA, ETHIOPIA:11.9747:38.9797
MAKALE, ETHIOPIA:13.4672:39.5333
BUJUMBURA, BURUNDI:-3.32389:29.3183
BAIDOA, SOMALIA:3.09861:43.6242
HARGEISA, SOMALIA:9.51806:44.0886
BERBERA, SOMALIA:10.3892:44.9408
KISMAYU, SOMALIA:-0.377222:42.4592
MOGADISHU, SOMALIA:2.01361:45.3047
EL ARISH, EGYPT:31.0733:33.8358
ASYUT, EGYPT:27.0464:31.0119
ALEXANDRIA, EGYPT:31.1839:29.9489
ABU SIMBEL, EGYPT:22.3758:31.6117
CAIRO, EGYPT:30.1219:31.4056
CAIRO, EGYPT:30.1161:30.9153
EMBABA, EGYPT:30.0744:31.1919
HURGHADA, EGYPT:27.1839:33.7983
EL-GORA, EGYPT:31.0689:34.1292
LUXOR, EGYPT:25.6708:32.7064
MERSA-MATRUH, EGYPT:31.3253:27.2217
PORT SAID, EGYPT:31.2794:32.24
ST. CATHERINE, EGYPT:28.6853:34.0625
ASWAN, EGYPT:23.9642:32.8197
EL-TOR, EGYPT:28.2089:33.6453
ELDORET, KENYA:0.404167:35.2381
GARISSA, KENYA:-0.463333:39.6481
ISIOLO, KENYA:0.339167:37.5908
KAKAMEGA, KENYA:0.271111:34.7872
KISUMU, KENYA:-0.0861111:34.7289
KITALE, KENYA:0.971944:34.9583
LOKICHOGGIO, KENYA:4.20417:34.3481
LODWAR, KENYA:3.12194:35.6086
LAMU, KENYA:-2.25222:40.9131
LOYANGALANI, KENYA:2.76306:36.7183
MANDERA, KENYA:3.93361:41.8442
MARSABIT, KENYA:2.345:37.9992
MERU, KENYA:0.230278:38.1703
MALINDI, KENYA:-3.22917:40.1017
MOMBASA, KENYA:-4.03472:39.5942
MOYALE LOWER, KENYA:3.46972:39.1014
NYERI, KENYA:-0.368889:36.98
NAIVASHA, KENYA:-0.787778:36.4333
NAIROBI, KENYA:-1.32167:36.8147
NANYUKI, KENYA:-0.0608333:37.0386
NAIROBI, KENYA:-1.27722:36.8622
WAJIR, KENYA:1.73306:40.0914
BUATTIFEL, LIBYA:28.7953:22.0808
GIALLO, LIBYA:28.6383:21.4378
GHAT, LIBYA:25.1456:10.1425
KUFRA, LIBYA:24.1786:23.3139
BENGHAZI, LIBYA:32.0967:20.2694
EL BEIDA, LIBYA:32.7886:21.9642
SEBHA, LIBYA:26.9869:14.4725
TRIPOLI, LIBYA:32.6633:13.1589
MARSA BREGA, LIBYA:30.3781:19.5764
RAS LANOUF V 40, LIBYA:30.5:18.5269
HON, LIBYA:29.11:15.9656
DAHRA, LIBYA:29.4697:17.9311
GHADAMES, LIBYA:30.1517:9.71528
ZELLA 74, LIBYA:28.59:17.2942
GISENYI, RWANDA:-1.67694:29.2586
KIGALI, RWANDA:-1.96861:30.1394
KAMEMBE, RWANDA:-2.46222:28.9078
DONGOLA, SUDAN:19.1536:30.43
DAMAZIN, SUDAN:11.7858:34.3364
EL FASHER, SUDAN:13.615:25.3247
KASSALA, SUDAN:15.3858:36.3281
NYALA, SUDAN:12.0536:24.9553
EL OBEID, SUDAN:13.1531:30.2325
JUBA, SUDAN:4.87194:31.6011
MALAKAL, SUDAN:9.55861:31.6525
PORT SUDAN, SUDAN:19.5764:37.2158
KHARTOUM, SUDAN:15.5894:32.5531
WAU, SUDAN:7.72556:27.9794
ARUSHA, TANZANIA:-3.36778:36.6333
DAR ES SALAAM, TANZANIA:-6.87806:39.2025
DODOMA, TANZANIA:-6.17028:35.7525
IRINGA, TANZANIA:-7.66861:35.7519
KILIMANJARO, TANZANIA:-3.42917:37.0744
LAKE MANYARA, TANZANIA:-3.37611:35.8181
MWADUI, TANZANIA:-3.51417:33.6189
MOSHI, TANZANIA:-3.36278:37.3233
MTWARA, TANZANIA:-10.3389:40.1817
MWANZA, TANZANIA:-2.44444:32.9325
NGERENGERE, TANZANIA:-6.71722:38.1536
PEMBA, TANZANIA:-5.25722:39.8114
TANGA, TANZANIA:-5.09222:39.0711
ZANZIBAR, TANZANIA:-6.22194:39.2247
ENTEBBE, UGANDA:0.0422222:32.4433
GULU, UGANDA:2.80556:32.2717
SOROTI, UGANDA:1.7275:33.6228
ABILENE, USA:32.4111:W99.6817
NANTUCKET, USA:41.2528:W70.06
WACO, USA:31.6111:W97.2303:231
ATLANTIC CITY, USA:39.4575:W74.5769
ARDMORE, USA:34.3031:W97.0194
CAMP SPRINGS, USA:38.8106:W76.8669
ALEXANDRIA, USA:31.3272:W92.5483
BUSH FIELD, USA:33.3697:W81.9644
AKRON, USA:41.0375:W81.4667
ALBANY, USA:42.7481:W73.8028
ALICE, USA:27.7408:W98.0269
AMARILLO, USA:35.2192:W101.706
ANNISTON, USA:33.5881:W85.8581
ANDERSEN, USA:34.495:W82.7092
ALTOONA, USA:40.2964:W78.32
ABERDEEN, USA:39.4661:W76.1694
LOUISIANA, USA:30.0375:W91.8839
WATERTOWN, USA:43.9917:W76.0217
ATLANTA, USA:33.6403:W84.4269
AUGUSTA, USA:44.3206:W69.7972:783
AUSTIN, USA:30.1944:W97.6697:772
MARYSVILLE, USA:39.1358:W121.436
SHREVEPORT, USA:32.5017:W93.6625
BOCA RATON, USA:26.3783:W80.1075
BAUDETTE, USA:48.7283:W94.6122
WINDSOR LOCKS, USA:41.9389:W72.6831
STRATFORD, USA:41.1633:W73.1261
BEDFORD, USA:42.4697:W71.2889
BAKERSFIELD, USA:35.4333:W119.057
MOBILE, USA:30.6264:W88.0678
BANGOR, USA:44.8072:W68.8281
BIRMINGHAM, USA:33.5628:W86.7533
EL PASO, USA:31.8494:W106.38:661
BILOXI, USA:30.4108:W88.9236
BUCKLEY, USA:39.7017:W104.751
BELLINGHAM, USA:48.7925:W122.537
BELLEVILLE, USA:38.545:W89.835
NASHVILLE, USA:36.1244:W86.6781:1231
BOISE, USA:43.5642:W116.223:206
BOSTON, USA:42.3642:W71.005
BEAUMONT, USA:29.9508:W94.0206
BROWNSVILLE, USA:25.9067:W97.4258
BATON ROUGE, USA:30.5331:W91.1494:199
BURLINGTON, USA:44.4717:W73.1531
BUFFALO, USA:42.9403:W78.7319
BURBANK, USA:34.2006:W118.359
BALTIMORE, USA:39.1753:W76.6683
BLYTHEVILLE, USA:35.9642:W89.9433
FORT IRWIN, USA:35.2803:W116.63
COLOMBIA, USA:33.9386:W81.1194
CARIBOU, USA:46.8714:W68.0178
COLOMBUS, USA:33.6439:W88.4436
CEDAR CITY, USA:37.7008:W113.099
CHILDRESS, USA:34.4336:W100.288
CHICOPEE FALLS, USA:42.1981:W72.5342
CRESTVIEW, USA:30.7786:W86.5219
BRYAN, USA:30.7156:W96.3311
CHATTANOOGA, USA:35.0353:W85.2036
CHARLESTON, USA:32.8986:W80.0403
CHICO, USA:39.7953:W121.858
CLEVELAND, USA:41.4117:W81.8497:201
COLLEGE STATION, USA:30.5883:W96.3636
CHARLOTTE, USA:35.2139:W80.9431:771
COLUMBUS, USA:39.9978:W82.8917:563
CARLSBAD, USA:32.3372:W104.263
COCO BEACH, USA:28.2347:W80.61
COLORADO SPRINGS, USA:38.8056:W104.7
COTULLA, USA:28.4581:W99.22
COLUMBIA, USA:38.8181:W92.2194
CASPER, USA:42.9078:W106.464
CORPUS CHRISTI, USA:27.7703:W97.5011:416
CUTBANK, USA:48.6083:W112.376
CINCINNATI, USA:39.0461:W84.6619
CLOVIS, USA:34.3825:W103.322
CALEXICO, USA:32.6694:W115.513
CONROE, USA:30.3517:W95.4144
CHEYENNE, USA:41.1556:W104.812
DALLAS, USA:32.8469:W96.8517:882
DAYTON, USA:39.9022:W84.2192
WASHINGTON, USA:38.8519:W77.0375
DENVER, USA:39.8583:W104.667:396
DETROIT, USA:42.4092:W83.0097
DALLAS-FORT WORTH, USA:32.8964:W97.0375
DOTHAN, USA:31.3211:W85.4494
DALHART, USA:36.0225:W102.547
DEL RIO, USA:29.3594:W100.778
DULUTH, USA:46.8419:W92.1936
TUCSON, USA:32.1664:W110.883:587
DOVER, USA:39.13:W75.4664
DERIDDER, USA:30.8317:W93.3397
DURANGO, USA:37.1514:W107.754
DEL RIO, USA:29.3728:W100.926
DES MOINES, USA:41.5339:W93.6625
DETROIT, USA:42.2122:W83.3533
DOUGLAS, USA:31.4689:W109.604
ABILENE, USA:32.4206:W99.8544
ELIZABETH CITY, USA:36.2606:W76.1744
EDWARDS AFB, USA:34.9053:W117.884
HOUSTON, USA:29.6072:W95.1586:1553
EAGLE PASS, USA:28.7:W100.479
ELKINS, USA:38.8894:W79.8569
EL DORADO, USA:33.2208:W92.8131
EL PASO, USA:31.8067:W106.378
ENID, USA:36.3397:W97.9161
WENDOVER, USA:40.7186:W114.031
ALEXANDRIA, USA:31.3947:W92.2956
NEW BERN, USA:35.0728:W77.0428
NEWARK, USA:40.6922:W74.1686
KEY WEST, USA:24.5561:W81.7594
FORT EUSTIS, USA:37.1325:W76.6086
FRESNO, USA:36.7761:W119.718
FORT CARSON, USA:38.6783:W104.756
DAYTON, USA:39.8261:W84.0483
FORT HUACHUCA, USA:31.5883:W110.344
FORT LAUDERDALE, USA:26.0725:W80.1525
FLORENCE, USA:34.1853:W79.7239
FORT LEAVENWORTH, USA:39.3683:W94.9144
FORT MEADE, USA:39.0853:W76.7592
FALMOUTH, USA:41.6583:W70.5214
FARMINGTON, USA:36.7411:W108.23
FORT MYERS, USA:26.5864:W81.8631
FORT DODGE, USA:42.5514:W94.1925
TOPEKA, USA:38.9508:W95.6636
WEST HAMPTON BEACH, USA:40.8436:W72.6317
FORT RILEY, USA:39.055:W96.7644
FORT SILL, USA:34.6497:W98.4019
FORT SMITH, USA:35.3364:W94.3672
FORT KNOX, USA:37.9069:W85.9719
FORT WORTH, USA:32.8197:W97.3622:880
FORT LAUDERDALE, USA:26.1972:W80.1706
FAYETTEVILLE, USA:36.005:W94.17
GAGE, USA:36.2953:W99.7764
GARDEN CITY, USA:37.9275:W100.724
SPOKANE, USA:47.6197:W117.534
GRAND FORKS, USA:47.9492:W97.1761
LONGVIEW, USA:32.3847:W94.7114
GALVESTON, USA:29.2653:W94.8603
GRANTS, USA:35.1653:W107.901
GAINESVILLE, USA:29.69:W82.2717
GREEN BAY, USA:44.485:W88.1294
FORT LEWIS, USA:47.0792:W122.581
KILLEEN, USA:31.0672:W97.8289
GRAND RAPIDS, USA:42.8808:W85.5228
GOLDSBORO, USA:35.3392:W77.9606
FORT DRUM, USA:44.0556:W75.7194
GREAT FALLS, USA:47.4819:W111.371
PERU, USA:40.6481:W86.1519
GREENVILE, USA:33.0678:W96.0653
GRANDVIEW, USA:38.8433:W94.5606
GREENWOOD, USA:33.4942:W90.0844
HOBART, USA:34.9911:W99.0511
HARTFORD, USA:41.7361:W72.65
HAWTHORNE, USA:33.9228:W118.335
HIBBING, USA:47.3864:W92.8389
OGDEN, USA:41.1239:W111.973
HICKORY, USA:35.7411:W81.3894
HELENA, USA:46.6067:W111.983
FORT HOOD, USA:31.1386:W97.7144
ALAMOGORDO, USA:32.8525:W106.106
HOBBS, USA:32.6875:W103.217
HURON, USA:44.385:W98.2283
HOPKINSVILLE, USA:36.6683:W87.4961
WHITE PLAINS, USA:41.0669:W73.7075
HARLINGEN, USA:26.2283:W97.6542
HARRISON, USA:36.2614:W93.1547
MARY ESTHER, USA:30.4278:W86.6892
HOMESTEAD, USA:25.4883:W80.3836
HOUGHTON LAKE, USA:44.3597:W84.6711
REDSTONE, USA:34.6786:W86.6847
TERRE HAUTE, USA:39.4514:W87.3075
HOULTON, USA:46.1231:W67.7919
HAVRE, USA:48.5428:W109.762
WICHITA, USA:37.6228:W97.2672:413
WASHINGTON, USA:38.9444:W77.4556:217
NIAGARA FALLS, USA:43.1072:W78.9461
KANKAKEE, USA:41.0714:W87.8461
KIRTLAND A.F.B., USA:35.04:W106.609
WILMINGTON, USA:39.6786:W75.6064
WILMINGTON, USA:34.2706:W77.9025
INDIANAPOLIS, USA:39.7172:W86.2942:936
WINK, USA:31.7794:W103.201
INTERNATIONAL FALLS, USA:48.5661:W93.4031
INDIAN SPRINGS, USA:36.5869:W115.673
WINSTON-SALEM, USA:36.1336:W80.2219
IMPERIAL, USA:32.8342:W115.579
WILLIAMSPORT, USA:41.2419:W76.9211
WILLISTON, USA:48.1778:W103.642
ISLIP, USA:40.795:W73.1
JACKSON, USA:32.3111:W90.0758:287
JACKSONVILLE, USA:30.4939:W81.6878:1935
JONESBORO, USA:35.8317:W90.6461
NEW YORK, USA:40.7127281:W74.0060152:784
LANSING, USA:42.7786:W84.5872
LAS VEGAS, USA:36.0803:W115.152:352
LOS ANGELES, USA:34.0536909:W118.242766:1214
LUBBOCK, USA:33.6636:W101.823
LAKE CHARLES, USA:30.1261:W93.2233
HAMPTON, USA:37.0828:W76.3603
LUFKIN, USA:31.2339:W94.75
LAFAYETTE, USA:30.2053:W91.9875
LONG BEACH, USA:33.8175:W118.151
WRIGHT, USA:31.8889:W81.5622
LITTLE ROCK, USA:34.7294:W92.2242
WEST PALM BEACH, USA:26.5928:W80.085
LINCOLN, USA:40.8508:W96.7592
LOUISVILLE, USA:38.2278:W85.6636:842
LAREDO, USA:27.5436:W99.4614
FORT BENNING, USA:32.3372:W84.9911
ALTUS, USA:34.6669:W99.2667
PHOENIX, USA:33.535:W112.383:1338
CINCINNATI, USA:39.1033:W84.4186
MIDLAND, USA:31.9425:W102.202
SACRAMENTO, USA:38.6675:W121.401
TAMPA, USA:27.8492:W82.5211
KANSAS CITY, USA:39.100105:W94.5781416:816
MACON, USA:32.6928:W83.6492
ORLANDO, USA:28.5421109:W81.3790304:265
HARRISBURG, USA:40.1933:W76.7633
CHICAGO, USA:41.85574666473487:W87.76552685185547:589
MEMPHIS, USA:35.1490215:W90.0516285:816
MERCED, USA:37.3803:W120.568
MCALLEN, USA:26.1758:W98.2386
MARIETTA, USA:33.9153:W84.5161
SACRAMENTO, USA:38.5810606:W121.493895
MIAMI, USA:25.804570343778067:W80.29181030761718
MINOT, USA:48.4156:W101.357
MILLVILLE, USA:39.3678:W75.0722
MILWAUKEE, USA:42.9472:W87.8964
JACKSON, USA:32.2990384:W90.1847691
MUSKOGEE, USA:35.6575:W95.3614
MELBOURNE, USA:28.1025:W80.645
MCALESTER, USA:34.8822:W95.7833
MILLINOCKET, USA:45.6478:W68.6856
MONROE, USA:32.5108:W92.0375
MACKMINNVILLE, USA:45.1944:W123.136
MACON, USA:45.1264:W87.6383
MOBILE, USA:30.6914:W88.2428
MODESTO, USA:37.6256:W120.954
MINOT, USA:48.2592:W101.28
MONTPELIER, USA:44.2033:W72.5622
MARQUETTE, USA:46.5339:W87.5617
MADISON, USA:43.1397:W89.3375:199
MINNEAPOLIS, USA:44.8803:W93.2167
MASSENA, USA:44.9358:W74.8453
NEW ORLEANS, USA:29.9933:W90.2578:439
MOUNT CLEMENS, USA:42.6128:W82.8317
MUIR, USA:40.4347:W76.5692
MOUNTAIN HOME, USA:43.0433:W115.872
GRANT COUNTY AIRPORT, USA:47.2075:W119.32
MINERAL WELLS, USA:32.7814:W98.06
MONTGOMERY, USA:32.3792:W86.3625:413
MYRTLE BEACH, USA:33.6797:W78.9283
BEAUFORT, USA:32.4772:W80.7231
LAKEHURST, USA:40.0333:W74.3533
FALLON, USA:39.4164:W118.701
NORFOLK, USA:36.9375:W76.2892
PATUXENT RIVER, USA:38.2858:W76.4117
CHINA, USA:35.6878:W117.691
EL CENTRO, USA:32.8292:W115.672
CHERRY POINT, USA:34.9025:W76.8808
MIRAMAR, USA:32.8683:W117.143
LEMOORE, USA:36.3328:W119.952
MERIDIAN, USA:32.5519:W88.5556
PORT ANGELES, USA:48.1414:W123.414
PENSACOLA, USA:30.3525:W87.3186
MILLINGTON, USA:35.3567:W89.8703
KINGSVILLE, USA:27.5072:W97.8097
KEY WEST, USA:24.5758:W81.6889
MILTON, USA:30.7242:W87.0219
POINT MUGU, USA:34.1203:W119.121
TUSTIN, USA:33.7061:W117.827
OCEANA, USA:36.8206:W76.0333
MOUNTAIN VIEW, USA:37.415:W122.048
WHIDBEY ISLAND, USA:48.3517:W122.656
TWENTY NINE PALMS, USA:34.2961:W116.162
WILLOW GROVE, USA:40.1997:W75.1481
QUANTICO, USA:38.5017:W77.3053
SAN DIEGO, USA:32.6992:W117.215:842
OAKLAND, USA:37.7211:W122.221
OMAHA, USA:41.1183:W95.9125
OGDENSBURG, USA:44.6819:W75.4656
OKLAHOMA CITY, USA:35.3931:W97.6006:1571
NOGALES, USA:31.4175:W110.848
OMAHA, USA:41.3025:W95.8936
ONTARIO, USA:34.0558:W117.601
MIAMI, USA:25.9069:W80.2783
NORFOLK, USA:36.8944:W76.2011
ORLANDO, USA:28.5453:W81.3328
OSCODA, USA:44.4514:W83.3939
EVERETT, USA:47.9061:W122.281
PANAMA CITY, USA:30.0697:W85.5764
PINE BLUFF, USA:34.1747:W91.9344
PLATTSBURGH, USA:44.6508:W73.4681
WEST PALM BEACH, USA:26.6831:W80.0956
PORTLAND, USA:45.5886:W122.597:346
NEWPORT NEWS, USA:37.1317:W76.4928
PHILADELPHIA, USA:39.8719:W75.2411
PORT HURON, USA:42.9108:W82.5286
ST. PETERSBURG, USA:27.9106:W82.6872
PITTSBURGH (PENNSYLVA), USA:40.4914:W80.2328
PEMBINA, USA:48.9425:W97.2408
PALMDALE, USA:34.6292:W118.084
PONCA CITY, USA:36.7306:W97.0997
PHILADELPHIA, USA:40.0819:W75.0106
PRINCETON, USA:45.5597:W93.6081
PENSACOLA, USA:30.4731:W87.1872
FAYETTEVILLE, USA:35.1708:W79.0144
FORT POLK, USA:31.0447:W93.1914
PRESQUE ISLE, USA:46.6889:W68.0447
PRESCOTT, USA:34.6544:W112.419
PALM SPRINGS, USA:33.8294:W116.507
PALACIOS, USA:28.7275:W96.2508
PUEBLO MEMORIAL, USA:38.2889:W104.496
PROVIDENCE, USA:41.7239:W71.4281
RIVERSIDE, USA:33.9517:W117.445
ROBINSON, USA:34.85:W92.3
RAPID CITY, USA:44.145:W103.103
RED RIVER, USA:47.9608:W97.4011
RALEIGH-DURHAM, USA:35.8775:W78.7872
RICHMOND, USA:37.505:W77.3194
RANCHO MURIETA, USA:38.4886:W121.102
RIVERSIDE, USA:33.8806:W117.259
ROME, USA:43.2336:W75.4069
SAN ANTONIO, USA:29.5294:W98.2789:1194
RENO, USA:39.4983:W119.768
ROCHESTER, USA:43.1186:W77.6722
ROSWELL, USA:33.3014:W104.531
FORT MYERS, USA:26.5361:W81.755
SACRAMENTO, USA:38.5125:W121.493
SANTA FE, USA:35.6167:W106.088
SAN DIEGO, USA:32.7333:W117.189
SAVANNAH, USA:32.1275:W81.2019
GWINN, USA:46.3536:W87.3958
SANTA BARBARA, USA:32.6083:W82.3686
SALISBURY, USA:38.3403:W75.5103
STOCKTON, USA:37.8942:W121.239
SEATTLE, USA:47.59840153253106:W122.31143714060059:217
SELMA, USA:32.3439:W86.9878
SPOKANE, USA:47.6828:W117.322
SAN FRANCISCO, USA:37.74594738515095:W122.44299445520019:121
SMITHFIELD, USA:41.9206:W71.4911
SHREVEPORT, USA:32.4464:W93.8256
SAN JOSE, USA:37.32149403063839:W121.9286918256836
SAN ANGELO, USA:31.3575:W100.496
SPOKANE, USA:47.615:W117.656
SANDUSKY, USA:41.4333:W82.6522
SALT LAKE CITY, USA:40.7883:W111.978:288
SACRAMENTO, USA:38.6953:W121.591
SANTA ANA, USA:33.6756:W117.868
SAN LUIS, USA:45.7725:W122.862
ST. PETERSBURG, USA:27.765:W82.6269
SUMTER, USA:33.9728:W80.4728
ST. LOUIS, USA:38.7475:W90.3597
FAIRFIELD, USA:38.2625:W121.927
SIOUX CITY, USA:42.4025:W96.3842
HUNTER AAF, USA:32.01:W81.1456
NEWBURGH, USA:41.5039:W74.1047
SYRACUSE, USA:43.1111:W76.1061
KNOBNOSTER, USA:38.7303:W93.5478
FORT LEONARDWOOD, USA:37.7414:W92.1406
TUCUMCARI, USA:35.1828:W103.603
TACOMA, USA:47.1375:W122.476
TRUTH OR CONSEQUENCES, USA:33.2369:W107.272
TETERBORO, USA:40.8497:W74.0608
OKLAHOMA CITY, USA:35.4147:W97.3864
TALLAHASSEE, USA:30.3964:W84.3503
KENDALL-TAMIAMI, USA:25.6478:W80.4328
MIAMI, USA:25.8617:W80.8969
TONOPAH, USA:37.7944:W116.779
TAMPA, USA:27.9753:W82.5331
TRENTON, USA:40.2767:W74.8133
TULSA, USA:36.1983:W95.8881
TEXARKANA, USA:33.4536:W93.9908
TYLER, USA:32.3539:W95.4022
KNOXVILLE, USA:35.8122:W83.9928
VALDOSTA, USA:30.9678:W83.1928
LOMPOC, USA:34.7294:W120.577
VICTORVILLE, USA:34.5931:W117.379
VALPARAISO, USA:30.4831:W86.5253
VERO BEACH, USA:27.6556:W80.4178
WALLOPS ISLAND, USA:37.94:W75.4664
MACON, USA:32.64:W83.5917
WRIGHTSTOWN, USA:40.0156:W74.5936
WHITE SANDS, USA:32.3414:W106.403
WILDWOOD, USA:39.0083:W74.9081
DETROIT, USA:42.2378:W83.5303
YOUNGSTOWN, USA:41.2606:W80.6789
YUMA, USA:32.6564:W114.606
ZUNI PUEBLO, USA:35.0833:W108.792
TIRANA, ALBANIA:41.4147:19.7206
BOURGAS, BULGARIA:42.5689:27.5139
GORNA ORECHOVICA, BULGARIA:43.1514:25.7128
PLOVDIV, BULGARIA:42.0678:24.8508
SOFIA, BULGARIA:42.695:23.4061
STARA ZAGORA, BULGARIA:42.3767:25.655
VARNA, BULGARIA:43.2319:27.825
LARNACA, CYPRUS:34.875:33.6247
PAPHOS, CYPRUS:34.7178:32.4856
AKROTIRI, CYPRUS:34.5903:32.9878
DUBROVNIK, CROATIA:42.5611:18.2681
CEPIN, CROATIA:45.5419:18.6361
OSIJEK, CROATIA:45.4625:18.8114
PULA, CROATIA:44.8933:13.9219
GROBNIK, CROATIA:45.3794:14.5036
RIJEKA, CROATIA:45.2167:14.57
SPLIT, CROATIA:43.5389:16.2978
VARAZDIN, CROATIA:46.2947:16.3811
ZAGREB, CROATIA:45.7428:16.0686
ZADAR, CROATIA:44.1081:15.3467
UDBINA, CROATIA:44.5575:15.7742
ALBACETE, SPAIN:38.9483:W1.86333
ALICANTE, SPAIN:38.2819:W0.558056
ALMERIA, SPAIN:36.8439:W2.37
AVILES, SPAIN:43.5633:W6.03444
CORDOBA, SPAIN:37.8419:W4.84861
BILBAO, SPAIN:43.3008:W2.91056
BURGOS, SPAIN:42.3575:W3.62056
BARCELONA, SPAIN:41.40016140348051:2.159836908862287
BADAJOZ, SPAIN:38.8911:W6.82111
LA CORUNA, SPAIN:43.3019:W8.37722
GRANADA, SPAIN:37.1331:W3.63556
GERONA, SPAIN:41.9008:2.76028
GRANADA, SPAIN:37.1886:W3.77722
MADRID, SPAIN:40.44076992155027:W3.68693134643554
IBIZA, SPAIN:38.9743901:1.4197463
JEREZ, SPAIN:36.7444:W6.06
MURCIA, SPAIN:37.7747:W0.812222
LEON, SPAIN:42.5889:W5.65556
MALAGA, SPAIN:36.6736:W4.49889
MENORCA, SPAIN:39.8625:4.21861
SEVILLA, SPAIN:37.1747:W5.61583
OCANA, SPAIN:39.9375:W3.50333
PALMA DE MALLORCA, SPAIN:39.55:2.73333
PAMPLONA, SPAIN:42.77:W1.64611
MURCIA, SPAIN:37.9511:W1.23028
REUS, SPAIN:41.1472:1.16694
ROTA, SPAIN:36.645:W6.34944
SALAMANCA, SPAIN:40.9519:W5.50194
SON BONET, SPAIN:39.5989:2.70278
PALMA DE MALLORCA, SPAIN:39.5517:2.73861
SAN LUIS, SPAIN:39.8622:4.25833
SAN SEBASTIAN, SPAIN:43.3564:W1.79056
SANTIAGO, SPAIN:42.8961:W8.415
